policy_id,owner_age,gender,zone,vehicle_class,vehicle_age,bonus_class,duration_years,claim_count,claim_cost,is_zero_exposure
6655,25,Female,5,3,0,3,0.454795,0,0,False
6656,25,Female,5,3,2,4,0.49589,0,0,False
6657,25,Female,5,3,2,5,0.50411,0,0,False
6658,25,Female,5,3,5,1,0.717808,0,0,False
6659,25,Female,5,3,12,1,1.035616,0,0,False
6660,25,Female,5,4,2,5,0.424658,0,0,False
6661,25,Female,5,4,5,6,0.257534,0,0,False
6662,25,Female,5,4,17,1,0.50411,0,0,False
6663,25,Female,5,5,1,2,0.49863,0,0,False
6664,25,Female,5,5,1,3,0.50137,0,0,False
6665,25,Female,5,5,4,5,0.358904,0,0,False
6666,25,Female,5,5,7,5,0.065753,0,0,False
6667,25,Female,5,5,15,2,0.49863,0,0,False
6668,25,Female,5,6,4,3,0.49863,0,0,False
6669,25,Female,5,6,7,4,0.443836,0,0,False
6670,25,Female,5,6,7,5,0.0,0,0,True
6671,25,Female,5,6,10,3,0.865753,0,0,False
6672,25,Female,5,6,10,6,0.386301,0,0,False
6673,25,Female,5,7,2,7,0.09863,0,0,False
6674,25,Female,6,3,0,1,0.0,0,0,True
6675,25,Female,6,3,3,1,0.920548,0,0,False
6676,25,Female,6,3,7,3,0.49589,0,0,False
6677,25,Female,6,3,10,1,0.978082,0,0,False
6678,25,Female,6,4,14,1,0.482192,0,0,False
6679,25,Female,6,5,10,5,0.49863,0,0,False
6680,25,Female,6,5,12,1,0.0,0,0,True
6681,25,Female,6,5,13,3,0.0,0,0,True
6682,25,Female,6,5,15,3,0.328767,0,0,False
6683,25,Female,6,6,8,6,0.249315,0,0,False
6684,25,Female,6,6,11,1,0.989041,0,0,False
6685,25,Male,1,1,2,1,0.112329,0,0,False
6686,25,Male,1,1,2,5,0.09863,0,0,False
6687,25,Male,1,1,2,7,1.0,0,0,False
6688,25,Male,1,1,3,6,0.413699,0,0,False
6689,25,Male,1,1,4,1,0.493151,0,0,False
6690,25,Male,1,1,4,7,0.923288,0,0,False
6691,25,Male,1,1,9,2,0.876712,0,0,False
6692,25,Male,1,1,11,2,0.287671,0,0,False
6693,25,Male,1,1,11,5,0.0,0,0,True
6694,25,Male,1,1,12,2,0.167123,0,0,False
6695,25,Male,1,1,14,4,0.394521,0,0,False
6696,25,Male,1,1,22,1,0.161644,0,0,False
6697,25,Male,1,1,42,1,0.147945,0,0,False
6698,25,Male,1,1,42,5,0.975342,0,0,False
6699,25,Male,1,1,43,1,0.980822,0,0,False
6700,25,Male,1,1,53,1,0.254795,0,0,False
6701,25,Male,1,1,53,2,0.249315,0,0,False
6702,25,Male,1,2,0,1,0.463014,0,0,False
6703,25,Male,1,2,0,5,0.443836,0,0,False
6704,25,Male,1,2,1,1,0.041096,0,0,False
6705,25,Male,1,2,1,7,0.49589,0,0,False
6706,25,Male,1,2,3,3,0.172603,0,0,False
6707,25,Male,1,2,3,5,0.30411,0,0,False
6708,25,Male,1,2,4,1,0.452055,0,0,False
6709,25,Male,1,2,5,1,0.49589,0,0,False
6710,25,Male,1,2,5,2,0.50411,0,0,False
6711,25,Male,1,2,5,3,0.69863,0,0,False
6712,25,Male,1,2,5,4,0.252055,0,0,False
6713,25,Male,1,2,6,7,0.032877,0,0,False
6714,25,Male,1,2,11,1,1.0,0,0,False
6715,25,Male,1,2,11,3,1.0,0,0,False
6716,25,Male,1,2,14,1,0.416438,0,0,False
6717,25,Male,1,2,16,5,0.961644,0,0,False
6718,25,Male,1,2,17,1,0.208219,0,0,False
6719,25,Male,1,3,0,1,0.032877,0,0,False
6720,25,Male,1,3,0,4,0.463014,1,80530,False
6721,25,Male,1,3,0,7,0.430137,0,0,False
6722,25,Male,1,3,1,1,0.358904,0,0,False
6723,25,Male,1,3,1,2,0.134247,0,0,False
6724,25,Male,1,3,1,3,0.50137,0,0,False
6725,25,Male,1,3,1,4,0.29863,0,0,False
6726,25,Male,1,3,1,7,0.460274,0,0,False
6727,25,Male,1,3,2,2,0.484932,0,0,False
6728,25,Male,1,3,2,3,0.605479,0,0,False
6729,25,Male,1,3,2,5,0.545205,0,0,False
6730,25,Male,1,3,2,6,0.586301,1,2897,False
6731,25,Male,1,3,2,7,0.991781,1,7057,False
6732,25,Male,1,3,3,2,0.430137,0,0,False
6733,25,Male,1,3,3,3,0.791781,0,0,False
6734,25,Male,1,3,4,2,0.219178,0,0,False
6735,25,Male,1,3,4,4,0.49863,0,0,False
6736,25,Male,1,3,4,5,0.978082,0,0,False
6737,25,Male,1,3,4,6,1.0,0,0,False
6738,25,Male,1,3,4,7,1.175342,0,0,False
6739,25,Male,1,3,5,1,1.849315,0,0,False
6740,25,Male,1,3,5,3,0.260274,1,25396,False
6741,25,Male,1,3,5,4,1.463014,0,0,False
6742,25,Male,1,3,5,7,0.493151,0,0,False
6743,25,Male,1,3,6,1,1.265753,0,0,False
6744,25,Male,1,3,6,2,0.967123,0,0,False
6745,25,Male,1,3,6,4,0.452055,0,0,False
6746,25,Male,1,3,6,7,0.613699,0,0,False
6747,25,Male,1,3,7,1,0.290411,0,0,False
6748,25,Male,1,3,7,5,0.915068,0,0,False
6749,25,Male,1,3,8,7,0.326027,0,0,False
6750,25,Male,1,3,9,5,0.967123,0,0,False
6751,25,Male,1,3,10,2,0.334247,0,0,False
6752,25,Male,1,3,10,3,0.0,0,0,True
6753,25,Male,1,3,10,4,0.750685,0,0,False
6754,25,Male,1,3,10,6,1.0,0,0,False
6755,25,Male,1,3,10,7,0.463014,0,0,False
6756,25,Male,1,3,11,1,0.917808,0,0,False
6757,25,Male,1,3,12,1,0.693151,0,0,False
6758,25,Male,1,3,12,2,0.389041,0,0,False
6759,25,Male,1,3,12,3,0.030137,0,0,False
6760,25,Male,1,3,13,2,0.29863,0,0,False
6761,25,Male,1,3,14,1,0.194521,0,0,False
6762,25,Male,1,3,15,1,1.367123,0,0,False
6763,25,Male,1,3,15,2,0.542466,0,0,False
6764,25,Male,1,3,15,4,1.0,0,0,False
6765,25,Male,1,3,15,5,1.624658,0,0,False
6766,25,Male,1,3,15,7,0.709589,0,0,False
6767,25,Male,1,3,17,1,0.49863,0,0,False
6768,25,Male,1,3,17,2,0.50137,0,0,False
6769,25,Male,1,3,17,3,0.487671,0,0,False
6770,25,Male,1,3,21,3,1.0,0,0,False
6771,25,Male,1,3,23,5,0.619178,0,0,False
6772,25,Male,1,3,23,7,0.745205,0,0,False
6773,25,Male,1,3,25,1,0.09589,0,0,False
6774,25,Male,1,3,25,2,0.328767,0,0,False
6775,25,Male,1,4,0,4,0.484932,0,0,False
6776,25,Male,1,4,0,6,0.473973,0,0,False
6777,25,Male,1,4,1,3,1.016438,0,0,False
6778,25,Male,1,4,1,4,0.969863,0,0,False
6779,25,Male,1,4,1,5,0.117808,0,0,False
6780,25,Male,1,4,1,6,0.005479,0,0,False
6781,25,Male,1,4,2,2,1.0,0,0,False
6782,25,Male,1,4,3,1,0.978082,0,0,False
6783,25,Male,1,4,3,2,0.572603,0,0,False
6784,25,Male,1,4,3,4,1.926027,0,0,False
6785,25,Male,1,4,3,5,0.306849,0,0,False
6786,25,Male,1,4,4,1,0.643836,0,0,False
6787,25,Male,1,4,5,3,0.0,0,0,True
6788,25,Male,1,4,5,5,0.994521,0,0,False
6789,25,Male,1,4,5,6,0.712329,0,0,False
6790,25,Male,1,4,5,7,0.424658,0,0,False
6791,25,Male,1,4,6,1,0.49589,0,0,False
6792,25,Male,1,4,6,2,0.035616,0,0,False
6793,25,Male,1,4,6,3,0.50411,0,0,False
6794,25,Male,1,4,6,4,0.383562,0,0,False
6795,25,Male,1,4,7,1,0.769863,0,0,False
6796,25,Male,1,4,7,2,0.493151,0,0,False
6797,25,Male,1,4,7,3,0.358904,1,103000,False
6798,25,Male,1,4,7,5,0.942466,0,0,False
6799,25,Male,1,4,10,3,0.794521,0,0,False
6800,25,Male,1,4,10,4,0.252055,0,0,False
6801,25,Male,1,4,11,1,1.2,0,0,False
6802,25,Male,1,4,12,1,0.70137,0,0,False
6803,25,Male,1,4,12,3,0.454795,0,0,False
6804,25,Male,1,4,12,5,0.49589,0,0,False
6805,25,Male,1,4,12,7,0.241096,0,0,False
6806,25,Male,1,4,13,1,0.260274,0,0,False
6807,25,Male,1,4,13,7,0.227397,0,0,False
6808,25,Male,1,4,14,1,0.728767,0,0,False
6809,25,Male,1,4,14,2,0.731507,0,0,False
6810,25,Male,1,4,14,3,0.438356,0,0,False
6811,25,Male,1,4,15,5,0.424658,0,0,False
6812,25,Male,1,4,16,6,0.50137,0,0,False
6813,25,Male,1,4,16,7,0.964384,0,0,False
6814,25,Male,1,4,17,4,0.920548,0,0,False
6815,25,Male,1,4,18,1,0.49589,0,0,False
6816,25,Male,1,4,19,2,0.356164,0,0,False
6817,25,Male,1,4,49,1,0.972603,0,0,False
6818,25,Male,1,5,1,1,0.939726,0,0,False
6819,25,Male,1,5,1,5,0.936986,0,0,False
6820,25,Male,1,5,1,7,0.460274,0,0,False
6821,25,Male,1,5,2,6,1.0,0,0,False
6822,25,Male,1,5,2,7,0.542466,0,0,False
6823,25,Male,1,5,3,2,0.49589,0,0,False
6824,25,Male,1,5,3,3,0.358904,0,0,False
6825,25,Male,1,5,3,4,1.70411,1,85000,False
6826,25,Male,1,5,3,5,0.663014,1,64828,False
6827,25,Male,1,5,3,6,0.315068,0,0,False
6828,25,Male,1,5,3,7,2.438356,0,0,False
6829,25,Male,1,5,4,1,0.375342,0,0,False
6830,25,Male,1,5,4,2,0.194521,0,0,False
6831,25,Male,1,5,4,5,1.10137,0,0,False
6832,25,Male,1,5,5,1,0.506849,0,0,False
6833,25,Male,1,5,6,5,0.646575,0,0,False
6834,25,Male,1,5,6,7,0.276712,0,0,False
6835,25,Male,1,5,7,6,0.427397,0,0,False
6836,25,Male,1,5,7,7,0.073973,0,0,False
6837,25,Male,1,5,8,3,0.561644,0,0,False
6838,25,Male,1,5,11,1,1.317808,0,0,False
6839,25,Male,1,5,11,2,0.947945,0,0,False
6840,25,Male,1,5,11,3,0.10411,0,0,False
6841,25,Male,1,5,12,1,0.205479,0,0,False
6842,25,Male,1,5,12,2,1.509589,0,0,False
6843,25,Male,1,5,12,3,0.50137,0,0,False
6844,25,Male,1,5,12,4,0.641096,0,0,False
6845,25,Male,1,5,12,7,0.487671,0,0,False
6846,25,Male,1,5,13,1,0.652055,0,0,False
6847,25,Male,1,5,13,3,0.038356,0,0,False
6848,25,Male,1,5,13,4,0.263014,0,0,False
6849,25,Male,1,5,14,1,0.490411,0,0,False
6850,25,Male,1,5,14,2,0.610959,0,0,False
6851,25,Male,1,5,14,6,0.49863,0,0,False
6852,25,Male,1,5,14,7,0.375342,0,0,False
6853,25,Male,1,5,15,5,0.353425,0,0,False
6854,25,Male,1,5,15,6,0.260274,0,0,False
6855,25,Male,1,5,16,2,1.378082,0,0,False
6856,25,Male,1,5,17,1,0.350685,0,0,False
6857,25,Male,1,5,17,4,0.49863,0,0,False
6858,25,Male,1,5,17,5,0.947945,0,0,False
6859,25,Male,1,5,18,1,0.739726,0,0,False
6860,25,Male,1,5,18,2,0.424658,0,0,False
6861,25,Male,1,6,1,1,0.0,0,0,True
6862,25,Male,1,6,2,1,0.0,0,0,True
6863,25,Male,1,6,5,1,0.583562,0,0,False
6864,25,Male,1,6,5,5,0.09863,0,0,False
6865,25,Male,1,6,5,7,0.528767,0,0,False
6866,25,Male,1,6,7,5,0.279452,0,0,False
6867,25,Male,1,6,7,6,0.452055,0,0,False
6868,25,Male,1,6,8,1,0.846575,0,0,False
6869,25,Male,1,6,8,2,0.0,0,0,True
6870,25,Male,1,6,8,3,0.405479,0,0,False
6871,25,Male,1,6,8,4,0.673973,0,0,False
6872,25,Male,1,6,8,7,0.542466,0,0,False
6873,25,Male,1,6,9,4,0.345205,0,0,False
6874,25,Male,1,6,9,5,1.043836,0,0,False
6875,25,Male,1,6,10,1,0.0,0,0,True
6876,25,Male,1,6,10,2,0.046575,0,0,False
6877,25,Male,1,6,11,1,0.394521,0,0,False
6878,25,Male,1,6,11,7,0.742466,0,0,False
6879,25,Male,1,6,13,1,1.39726,0,0,False
6880,25,Male,1,6,14,1,0.750685,0,0,False
6881,25,Male,1,6,14,4,0.273973,0,0,False
6882,25,Male,1,6,15,6,1.0,0,0,False
6883,25,Male,1,6,18,1,0.0,0,0,True
6884,25,Male,1,7,1,7,0.747945,0,0,False
6885,25,Male,1,7,3,1,0.0,0,0,True
6886,25,Male,1,7,9,1,0.0,0,0,True
6887,25,Male,2,1,0,3,0.030137,0,0,False
6888,25,Male,2,1,0,6,0.134247,0,0,False
6889,25,Male,2,1,1,4,0.989041,0,0,False
6890,25,Male,2,1,1,5,0.249315,0,0,False
6891,25,Male,2,1,3,2,1.0,0,0,False
6892,25,Male,2,1,5,4,0.438356,0,0,False
6893,25,Male,2,1,6,1,0.441096,0,0,False
6894,25,Male,2,1,6,3,0.027397,0,0,False
6895,25,Male,2,1,7,2,1.0,0,0,False
6896,25,Male,2,1,7,4,0.041096,0,0,False
6897,25,Male,2,1,8,1,0.49589,0,0,False
6898,25,Male,2,1,8,3,0.487671,0,0,False
6899,25,Male,2,1,9,1,0.057534,0,0,False
6900,25,Male,2,1,11,6,0.068493,0,0,False
6901,25,Male,2,1,11,7,0.060274,0,0,False
6902,25,Male,2,1,12,1,0.068493,0,0,False
6903,25,Male,2,1,12,3,0.306849,0,0,False
6904,25,Male,2,1,14,1,0.175342,0,0,False
6905,25,Male,2,1,16,2,1.0,0,0,False
6906,25,Male,2,1,25,6,0.287671,0,0,False
6907,25,Male,2,1,26,1,0.252055,0,0,False
6908,25,Male,2,1,31,1,0.246575,0,0,False
6909,25,Male,2,1,31,2,0.980822,0,0,False
6910,25,Male,2,1,32,7,0.271233,0,0,False
6911,25,Male,2,1,44,1,1.00274,0,0,False
6912,25,Male,2,2,1,1,0.983562,0,0,False
6913,25,Male,2,2,1,2,0.0,0,0,True
6914,25,Male,2,2,1,7,0.49589,0,0,False
6915,25,Male,2,2,2,1,0.59726,0,0,False
6916,25,Male,2,2,3,5,0.241096,0,0,False
6917,25,Male,2,2,5,7,0.939726,0,0,False
6918,25,Male,2,2,6,1,0.120548,0,0,False
6919,25,Male,2,2,6,7,0.887671,0,0,False
6920,25,Male,2,2,13,7,0.361644,0,0,False
6921,25,Male,2,2,14,1,0.6,0,0,False
6922,25,Male,2,2,15,4,0.843836,0,0,False
6923,25,Male,2,2,16,2,0.947945,0,0,False
6924,25,Male,2,2,18,1,0.983562,0,0,False
6925,25,Male,2,2,22,1,1.0,0,0,False
6926,25,Male,2,2,32,1,0.515068,0,0,False
6927,25,Male,2,2,37,1,1.0,0,0,False
6928,25,Male,2,3,0,1,0.013699,0,0,False
6929,25,Male,2,3,0,2,0.460274,0,0,False
6930,25,Male,2,3,0,4,0.438356,0,0,False
6931,25,Male,2,3,0,6,0.238356,0,0,False
6932,25,Male,2,3,1,1,0.928767,0,0,False
6933,25,Male,2,3,1,3,0.978082,0,0,False
6934,25,Male,2,3,1,4,0.0,0,0,True
6935,25,Male,2,3,2,2,1.380822,0,0,False
6936,25,Male,2,3,2,3,0.432877,0,0,False
6937,25,Male,2,3,2,4,0.205479,0,0,False
6938,25,Male,2,3,2,5,0.49863,0,0,False
6939,25,Male,2,3,2,6,0.265753,0,0,False
6940,25,Male,2,3,2,7,0.813699,0,0,False
6941,25,Male,2,3,3,1,2.306849,0,0,False
6942,25,Male,2,3,3,2,0.775342,0,0,False
6943,25,Male,2,3,3,4,0.079452,0,0,False
6944,25,Male,2,3,3,7,1.435616,0,0,False
6945,25,Male,2,3,4,1,0.583562,0,0,False
6946,25,Male,2,3,4,5,0.424658,0,0,False
6947,25,Male,2,3,5,1,0.043836,0,0,False
6948,25,Male,2,3,5,2,1.0,0,0,False
6949,25,Male,2,3,5,3,0.315068,0,0,False
6950,25,Male,2,3,5,7,1.523288,2,3390,False
6951,25,Male,2,3,6,2,0.49863,0,0,False
6952,25,Male,2,3,6,4,1.0,0,0,False
6953,25,Male,2,3,6,5,0.684932,0,0,False
6954,25,Male,2,3,6,7,0.493151,0,0,False
6955,25,Male,2,3,7,4,0.961644,0,0,False
6956,25,Male,2,3,7,6,0.90137,0,0,False
6957,25,Male,2,3,8,2,0.49589,0,0,False
6958,25,Male,2,3,8,3,1.178082,0,0,False
6959,25,Male,2,3,8,4,0.956164,0,0,False
6960,25,Male,2,3,8,7,0.70411,0,0,False
6961,25,Male,2,3,9,2,0.99726,0,0,False
6962,25,Male,2,3,9,3,0.413699,0,0,False
6963,25,Male,2,3,10,1,0.241096,0,0,False
6964,25,Male,2,3,11,3,0.252055,0,0,False
6965,25,Male,2,3,12,1,0.252055,0,0,False
6966,25,Male,2,3,12,2,0.619178,0,0,False
6967,25,Male,2,3,13,1,0.068493,0,0,False
6968,25,Male,2,3,13,2,0.167123,0,0,False
6969,25,Male,2,3,13,4,0.753425,0,0,False
6970,25,Male,2,3,13,5,0.249315,0,0,False
6971,25,Male,2,3,14,5,0.383562,0,0,False
6972,25,Male,2,3,15,2,1.049315,0,0,False
6973,25,Male,2,3,15,3,0.205479,0,0,False
6974,25,Male,2,3,16,1,0.99726,0,0,False
6975,25,Male,2,3,16,2,0.19726,0,0,False
6976,25,Male,2,3,16,3,1.0,0,0,False
6977,25,Male,2,3,16,7,0.945205,0,0,False
6978,25,Male,2,3,17,1,1.0,0,0,False
6979,25,Male,2,3,17,6,1.0,0,0,False
6980,25,Male,2,3,19,1,0.252055,0,0,False
6981,25,Male,2,3,19,2,0.252055,0,0,False
6982,25,Male,2,3,26,1,0.731507,0,0,False
6983,25,Male,2,3,36,1,0.542466,0,0,False
6984,25,Male,2,3,36,3,0.547945,0,0,False
6985,25,Male,2,4,0,3,0.435616,0,0,False
6986,25,Male,2,4,0,7,0.457534,0,0,False
6987,25,Male,2,4,1,2,1.073973,0,0,False
6988,25,Male,2,4,1,4,1.50411,0,0,False
6989,25,Male,2,4,2,1,0.432877,0,0,False
6990,25,Male,2,4,2,2,1.117808,0,0,False
6991,25,Male,2,4,2,3,0.50137,0,0,False
6992,25,Male,2,4,2,5,0.471233,0,0,False
6993,25,Male,2,4,2,6,0.490411,0,0,False
6994,25,Male,2,4,3,7,0.69589,0,0,False
6995,25,Male,2,4,4,2,0.0,0,0,True
6996,25,Male,2,4,4,4,0.0,0,0,True
6997,25,Male,2,4,4,6,0.950685,0,0,False
6998,25,Male,2,4,4,7,1.041096,0,0,False
6999,25,Male,2,4,6,1,0.558904,0,0,False
7000,25,Male,2,4,6,4,0.205479,0,0,False
7001,25,Male,2,4,7,5,0.947945,0,0,False
7002,25,Male,2,4,8,1,0.939726,0,0,False
7003,25,Male,2,4,9,3,0.49589,0,0,False
7004,25,Male,2,4,10,1,0.394521,0,0,False
7005,25,Male,2,4,10,2,0.0,0,0,True
7006,25,Male,2,4,10,3,0.213699,0,0,False
7007,25,Male,2,4,10,7,1.0,0,0,False
7008,25,Male,2,4,12,1,0.747945,0,0,False
7009,25,Male,2,4,12,3,0.189041,0,0,False
7010,25,Male,2,4,12,4,0.649315,0,0,False
7011,25,Male,2,4,13,2,1.164384,0,0,False
7012,25,Male,2,4,14,5,0.558904,0,0,False
7013,25,Male,2,4,14,7,0.254795,0,0,False
7014,25,Male,2,4,15,4,1.816438,0,0,False
7015,25,Male,2,4,15,5,0.391781,0,0,False
7016,25,Male,2,4,15,6,0.972603,0,0,False
7017,25,Male,2,4,16,1,0.49863,0,0,False
7018,25,Male,2,4,16,2,0.493151,0,0,False
7019,25,Male,2,4,17,2,0.487671,0,0,False
7020,25,Male,2,4,18,2,0.0,0,0,True
7021,25,Male,2,4,19,1,0.441096,0,0,False
7022,25,Male,2,4,22,2,0.969863,0,0,False
7023,25,Male,2,4,23,2,0.424658,0,0,False
7024,25,Male,2,4,25,1,0.350685,0,0,False
7025,25,Male,2,4,30,2,0.345205,0,0,False
7026,25,Male,2,5,0,3,0.471233,1,43688,False
7027,25,Male,2,5,0,6,0.164384,0,0,False
7028,25,Male,2,5,1,1,0.49589,0,0,False
7029,25,Male,2,5,1,2,0.263014,0,0,False
7030,25,Male,2,5,1,4,0.950685,0,0,False
7031,25,Male,2,5,1,6,1.010959,0,0,False
7032,25,Male,2,5,1,7,0.0,0,0,True
7033,25,Male,2,5,2,4,0.49863,0,0,False
7034,25,Male,2,5,2,5,0.986301,0,0,False
7035,25,Male,2,5,3,4,0.487671,0,0,False
7036,25,Male,2,5,3,6,0.830137,0,0,False
7037,25,Male,2,5,4,4,0.405479,0,0,False
7038,25,Male,2,5,4,5,0.219178,0,0,False
7039,25,Male,2,5,4,7,0.756164,0,0,False
7040,25,Male,2,5,5,1,0.969863,0,0,False
7041,25,Male,2,5,5,2,0.816438,0,0,False
7042,25,Male,2,5,5,3,1.035616,0,0,False
7043,25,Male,2,5,5,5,0.753425,0,0,False
7044,25,Male,2,5,5,6,0.172603,0,0,False
7045,25,Male,2,5,5,7,0.832877,0,0,False
7046,25,Male,2,5,7,1,1.460274,0,0,False
7047,25,Male,2,5,7,3,0.624658,0,0,False
7048,25,Male,2,5,7,5,0.569863,0,0,False
7049,25,Male,2,5,7,7,1.432877,0,0,False
7050,25,Male,2,5,9,3,1.339726,0,0,False
7051,25,Male,2,5,9,4,1.0,0,0,False
7052,25,Male,2,5,9,5,0.430137,0,0,False
7053,25,Male,2,5,9,6,1.0,0,0,False
7054,25,Male,2,5,9,7,0.30411,0,0,False
7055,25,Male,2,5,10,5,0.452055,0,0,False
7056,25,Male,2,5,10,7,0.00274,0,0,False
7057,25,Male,2,5,11,2,0.487671,0,0,False
7058,25,Male,2,5,11,5,0.934247,0,0,False
7059,25,Male,2,5,11,6,0.241096,0,0,False
7060,25,Male,2,5,11,7,0.284932,0,0,False
7061,25,Male,2,5,12,1,0.923288,0,0,False
7062,25,Male,2,5,12,2,0.038356,0,0,False
7063,25,Male,2,5,12,3,0.452055,0,0,False
7064,25,Male,2,5,12,5,0.172603,0,0,False
7065,25,Male,2,5,13,2,1.00274,0,0,False
7066,25,Male,2,5,13,3,0.19726,0,0,False
7067,25,Male,2,5,13,7,0.038356,0,0,False
7068,25,Male,2,5,14,1,0.035616,0,0,False
7069,25,Male,2,5,14,2,0.526027,0,0,False
7070,25,Male,2,5,14,3,1.967123,0,0,False
7071,25,Male,2,5,14,7,0.457534,0,0,False
7072,25,Male,2,5,15,1,0.49589,0,0,False
7073,25,Male,2,5,15,2,0.227397,0,0,False
7074,25,Male,2,5,15,3,0.986301,0,0,False
7075,25,Male,2,5,15,4,0.10137,0,0,False
7076,25,Male,2,5,16,4,2.50137,1,4184,False
7077,25,Male,2,5,17,1,0.945205,0,0,False
7078,25,Male,2,5,17,2,0.235616,1,19703,False
7079,25,Male,2,5,17,4,1.0,0,0,False
7080,25,Male,2,5,18,2,0.161644,0,0,False
7081,25,Male,2,6,2,2,0.084932,0,0,False
7082,25,Male,2,6,2,3,0.50411,0,0,False
7083,25,Male,2,6,2,6,0.586301,0,0,False
7084,25,Male,2,6,2,7,0.0,0,0,True
7085,25,Male,2,6,3,4,0.956164,0,0,False
7086,25,Male,2,6,3,6,0.49863,0,0,False
7087,25,Male,2,6,4,3,0.457534,0,0,False
7088,25,Male,2,6,4,4,0.956164,1,48181,False
7089,25,Male,2,6,5,1,0.421918,0,0,False
7090,25,Male,2,6,5,3,0.312329,0,0,False
7091,25,Male,2,6,5,4,0.961644,0,0,False
7092,25,Male,2,6,5,5,0.079452,0,0,False
7093,25,Male,2,6,6,1,0.493151,0,0,False
7094,25,Male,2,6,6,4,0.065753,0,0,False
7095,25,Male,2,6,6,7,1.473973,0,0,False
7096,25,Male,2,6,7,2,0.057534,0,0,False
7097,25,Male,2,6,7,3,0.59726,0,0,False
7098,25,Male,2,6,7,4,0.786301,0,0,False
7099,25,Male,2,6,7,5,0.093151,0,0,False
7100,25,Male,2,6,7,6,0.578082,0,0,False
7101,25,Male,2,6,7,7,0.369863,0,0,False
7102,25,Male,2,6,8,1,1.326027,0,0,False
7103,25,Male,2,6,8,7,0.473973,0,0,False
7104,25,Male,2,6,9,1,1.0,0,0,False
7105,25,Male,2,6,9,4,0.882192,0,0,False
7106,25,Male,2,6,9,5,0.487671,0,0,False
7107,25,Male,2,6,9,7,0.40274,1,3875,False
7108,25,Male,2,6,10,1,1.0,0,0,False
7109,25,Male,2,6,10,2,0.871233,0,0,False
7110,25,Male,2,6,10,3,0.747945,0,0,False
7111,25,Male,2,6,10,4,0.443836,0,0,False
7112,25,Male,2,6,10,5,1.071233,0,0,False
7113,25,Male,2,6,10,6,0.545205,0,0,False
7114,25,Male,2,6,10,7,0.950685,0,0,False
7115,25,Male,2,6,11,1,0.430137,0,0,False
7116,25,Male,2,6,11,2,0.953425,0,0,False
7117,25,Male,2,6,11,4,0.819178,0,0,False
7118,25,Male,2,6,11,5,0.6,0,0,False
7119,25,Male,2,6,11,6,0.794521,0,0,False
7120,25,Male,2,6,11,7,0.731507,0,0,False
7121,25,Male,2,6,12,1,1.147945,0,0,False
7122,25,Male,2,6,12,2,0.657534,0,0,False
7123,25,Male,2,6,12,3,0.328767,0,0,False
7124,25,Male,2,6,12,4,0.331507,0,0,False
7125,25,Male,2,6,12,6,0.887671,0,0,False
7126,25,Male,2,6,13,1,0.068493,0,0,False
7127,25,Male,2,6,13,5,0.008219,0,0,False
7128,25,Male,2,6,13,7,0.865753,0,0,False
7129,25,Male,2,6,14,2,0.454795,0,0,False
7130,25,Male,2,6,14,4,1.0,0,0,False
7131,25,Male,2,6,14,6,0.59726,0,0,False
7132,25,Male,2,6,14,7,0.30137,0,0,False
7133,25,Male,2,6,15,1,0.438356,0,0,False
7134,25,Male,2,6,15,2,0.2,0,0,False
7135,25,Male,2,6,15,3,0.452055,0,0,False
7136,25,Male,2,6,15,7,0.942466,0,0,False
7137,25,Male,2,6,16,1,0.076712,0,0,False
7138,25,Male,2,6,16,2,0.221918,0,0,False
7139,25,Male,2,6,16,6,0.49863,0,0,False
7140,25,Male,2,7,1,2,0.0,0,0,True
7141,25,Male,2,7,1,4,0.0,0,0,True
7142,25,Male,2,7,1,7,0.0,0,0,True
7143,25,Male,2,7,2,6,0.142466,0,0,False
7144,25,Male,2,7,2,7,0.0,0,0,True
7145,25,Male,2,7,3,5,0.0,0,0,True
7146,25,Male,2,7,3,6,0.084932,0,0,False
7147,25,Male,2,7,7,6,0.0,0,0,True
7148,25,Male,2,7,10,7,0.452055,0,0,False
7149,25,Male,2,7,11,1,0.0,0,0,True
7150,25,Male,3,1,1,2,0.972603,0,0,False
7151,25,Male,3,1,2,7,0.156164,0,0,False
7152,25,Male,3,1,3,4,0.345205,0,0,False
7153,25,Male,3,1,6,2,0.50411,0,0,False
7154,25,Male,3,1,6,6,0.134247,0,0,False
7155,25,Male,3,1,7,1,0.969863,0,0,False
7156,25,Male,3,1,7,7,0.30411,0,0,False
7157,25,Male,3,1,9,6,0.115068,0,0,False
7158,25,Male,3,1,9,7,0.008219,0,0,False
7159,25,Male,3,1,11,1,1.186301,0,0,False
7160,25,Male,3,1,11,6,0.021918,0,0,False
7161,25,Male,3,1,11,7,0.49863,0,0,False
7162,25,Male,3,1,13,1,0.578082,0,0,False
7163,25,Male,3,1,15,1,1.0,0,0,False
7164,25,Male,3,1,18,1,0.931507,0,0,False
7165,25,Male,3,1,18,4,0.849315,0,0,False
7166,25,Male,3,1,18,5,0.0,0,0,True
7167,25,Male,3,1,20,5,0.909589,0,0,False
7168,25,Male,3,1,32,1,0.961644,0,0,False
7169,25,Male,3,1,33,4,0.49589,1,8000,False
7170,25,Male,3,1,35,1,0.421918,0,0,False
7171,25,Male,3,1,43,1,0.421918,0,0,False
7172,25,Male,3,1,44,1,1.0,0,0,False
